"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"Codering_3";"WekelijkseSporters_6";"Eenzaam_28"
"15770";"20300";"MW00000";"BU19404101";"2020JJ00";"De Fryske Marren";"BU19404101";"47.5";"39.7"
"15773";"20300";"MW00000";"WK194042";"2020JJ00";"De Fryske Marren";"WK194042";"47.9";"38.5"
"15776";"20300";"MW00000";"BU19404201";"2020JJ00";"De Fryske Marren";"BU19404201";"47.9";"38.5"
"15779";"20300";"MW00000";"WK194043";"2020JJ00";"De Fryske Marren";"WK194043";"45.9";"39.5"
"15782";"20300";"MW00000";"BU19404301";"2020JJ00";"De Fryske Marren";"BU19404301";"45.9";"39.5"
"15785";"20300";"MW00000";"WK194044";"2020JJ00";"De Fryske Marren";"WK194044";"48.3";"38.7"
"15788";"20300";"MW00000";"BU19404401";"2020JJ00";"De Fryske Marren";"BU19404401";"48.3";"38.7"
"15791";"20300";"MW00000";"WK194045";"2020JJ00";"De Fryske Marren";"WK194045";"46.0";"37.5"
"15794";"20300";"MW00000";"BU19404501";"2020JJ00";"De Fryske Marren";"BU19404501";"46.0";"37.5"
"15797";"20300";"MW00000";"WK194046";"2020JJ00";"De Fryske Marren";"WK194046";"47.2";"39.8"
"15800";"20300";"MW00000";"BU19404601";"2020JJ00";"De Fryske Marren";"BU19404601";"47.2";"39.8"
"15803";"20300";"MW00000";"WK194047";"2020JJ00";"De Fryske Marren";"WK194047";"47.6";"38.3"
"15806";"20300";"MW00000";"BU19404701";"2020JJ00";"De Fryske Marren";"BU19404701";"47.6";"38.3"
"15809";"20300";"MW00000";"WK194048";"2020JJ00";"De Fryske Marren";"WK194048";"47.3";"39.6"
"15812";"20300";"MW00000";"BU19404801";"2020JJ00";"De Fryske Marren";"BU19404801";"47.3";"39.6"
"15815";"20300";"MW00000";"WK194049";"2020JJ00";"De Fryske Marren";"WK194049";"47.2";"34.7"
"15818";"20300";"MW00000";"BU19404901";"2020JJ00";"De Fryske Marren";"BU19404901";"47.2";"34.7"
"15821";"20300";"MW00000";"WK194050";"2020JJ00";"De Fryske Marren";"WK194050";"44.5";"35.7"
"15824";"20300";"MW00000";"BU19405001";"2020JJ00";"De Fryske Marren";"BU19405001";"44.5";"35.7"
"15827";"20300";"MW00000";"WK194051";"2020JJ00";"De Fryske Marren";"WK194051";"46.7";"38.5"
"15830";"20300";"MW00000";"BU19405101";"2020JJ00";"De Fryske Marren";"BU19405101";"46.7";"38.5"
"15833";"20300";"MW00000";"GM0779";"2020JJ00";"Geertruidenberg";"GM0779";"45.9";"43.9"
"15836";"20300";"MW00000";"WK077900";"2020JJ00";"Geertruidenberg";"WK077900";"45.8";"44.1"
"15839";"20300";"MW00000";"BU07790000";"2020JJ00";"Geertruidenberg";"BU07790000";"44.4";"45.8"
"15842";"20300";"MW00000";"BU07790001";"2020JJ00";"Geertruidenberg";"BU07790001";"47.5";"42.2"
"15845";"20300";"MW00000";"BU07790002";"2020JJ00";"Geertruidenberg";"BU07790002";"48.4";"42.1"
"15848";"20300";"MW00000";"BU07790009";"2020JJ00";"Geertruidenberg";"BU07790009";"51.4";"38.0"
"15851";"20300";"MW00000";"WK077901";"2020JJ00";"Geertruidenberg";"WK077901";"48.9";"40.2"
"15854";"20300";"MW00000";"BU07790100";"2020JJ00";"Geertruidenberg";"BU07790100";"49.1";"40.3"
"15857";"20300";"MW00000";"BU07790109";"2020JJ00";"Geertruidenberg";"BU07790109";"46.6";"39.9"
"15860";"20300";"MW00000";"WK077902";"2020JJ00";"Geertruidenberg";"WK077902";"45.0";"44.7"
"15863";"20300";"MW00000";"BU07790200";"2020JJ00";"Geertruidenberg";"BU07790200";"46.2";"44.6"
"15866";"20300";"MW00000";"BU07790201";"2020JJ00";"Geertruidenberg";"BU07790201";"42.9";"46.3"
"15869";"20300";"MW00000";"BU07790202";"2020JJ00";"Geertruidenberg";"BU07790202";"46.0";"42.7"
"15872";"20300";"MW00000";"BU07790203";"2020JJ00";"Geertruidenberg";"BU07790203";"54.2";"36.4"
"15875";"20300";"MW00000";"BU07790209";"2020JJ00";"Geertruidenberg";"BU07790209";"41.0";"44.1"
"15878";"20300";"MW00000";"GM1771";"2020JJ00";"Geldrop-Mierlo";"GM1771";"51.8";"44.3"
"15881";"20300";"MW00000";"WK177100";"2020JJ00";"Geldrop-Mierlo";"WK177100";"51.1";"45.3"
"15884";"20300";"MW00000";"BU17710000";"2020JJ00";"Geldrop-Mierlo";"BU17710000";"49.0";"47.7"
"15887";"20300";"MW00000";"BU17710001";"2020JJ00";"Geldrop-Mierlo";"BU17710001";"57.1";"39.6"
"15890";"20300";"MW00000";"BU17710002";"2020JJ00";"Geldrop-Mierlo";"BU17710002";"47.9";"47.8"
"15893";"20300";"MW00000";"BU17710003";"2020JJ00";"Geldrop-Mierlo";"BU17710003";"56.8";"40.9"
"15896";"20300";"MW00000";"BU17710004";"2020JJ00";"Geldrop-Mierlo";"BU17710004";"50.7";"44.7"
"15899";"20300";"MW00000";"BU17710005";"2020JJ00";"Geldrop-Mierlo";"BU17710005";"47.0";"48.5"
"15902";"20300";"MW00000";"BU17710006";"2020JJ00";"Geldrop-Mierlo";"BU17710006";"43.8";"51.7"
"15905";"20300";"MW00000";"BU17710007";"2020JJ00";"Geldrop-Mierlo";"BU17710007";"59.5";"39.4"
"15908";"20300";"MW00000";"BU17710009";"2020JJ00";"Geldrop-Mierlo";"BU17710009";"60.7";"35.9"
"15911";"20300";"MW00000";"WK177101";"2020JJ00";"Geldrop-Mierlo";"WK177101";"53.5";"41.7"
"15914";"20300";"MW00000";"BU17710100";"2020JJ00";"Geldrop-Mierlo";"BU17710100";"52.5";"42.6"
"15917";"20300";"MW00000";"BU17710109";"2020JJ00";"Geldrop-Mierlo";"BU17710109";"61.1";"35.0"
"15920";"20300";"MW00000";"GM1652";"2020JJ00";"Gemert-Bakel";"GM1652";"52.5";"42.3"
"15923";"20300";"MW00000";"WK165200";"2020JJ00";"Gemert-Bakel";"WK165200";"52.3";"43.7"
"15926";"20300";"MW00000";"BU16520000";"2020JJ00";"Gemert-Bakel";"BU16520000";"50.0";"46.2"
"15929";"20300";"MW00000";"BU16520001";"2020JJ00";"Gemert-Bakel";"BU16520001";"46.9";"46.5"
"15932";"20300";"MW00000";"BU16520002";"2020JJ00";"Gemert-Bakel";"BU16520002";"53.8";"43.2"
"15935";"20300";"MW00000";"BU16520003";"2020JJ00";"Gemert-Bakel";"BU16520003";"54.5";"33.4"
"15938";"20300";"MW00000";"BU16520004";"2020JJ00";"Gemert-Bakel";"BU16520004";"64.3";"35.6"
"15941";"20300";"MW00000";"BU16520007";"2020JJ00";"Gemert-Bakel";"BU16520007";"59.7";"37.2"
"15944";"20300";"MW00000";"BU16520008";"2020JJ00";"Gemert-Bakel";"BU16520008";"58.5";"37.2"
"15947";"20300";"MW00000";"BU16520009";"2020JJ00";"Gemert-Bakel";"BU16520009";"58.1";"37.1"
"15950";"20300";"MW00000";"WK165201";"2020JJ00";"Gemert-Bakel";"WK165201";"52.1";"40.6"
"15953";"20300";"MW00000";"BU16520100";"2020JJ00";"Gemert-Bakel";"BU16520100";"51.2";"41.6"
"15956";"20300";"MW00000";"BU16520108";"2020JJ00";"Gemert-Bakel";"BU16520108";"58.5";"37.4"
"15959";"20300";"MW00000";"BU16520109";"2020JJ00";"Gemert-Bakel";"BU16520109";"52.6";"37.9"
"15962";"20300";"MW00000";"WK165202";"2020JJ00";"Gemert-Bakel";"WK165202";"54.3";"38.3"
"15965";"20300";"MW00000";"BU16520200";"2020JJ00";"Gemert-Bakel";"BU16520200";"52.7";"39.5"
"15968";"20300";"MW00000";"BU16520208";"2020JJ00";"Gemert-Bakel";"BU16520208";"58.3";"36.7"
"15971";"20300";"MW00000";"BU16520209";"2020JJ00";"Gemert-Bakel";"BU16520209";"55.0";"37.1"
"15974";"20300";"MW00000";"WK165203";"2020JJ00";"Gemert-Bakel";"WK165203";"52.0";"38.7"
"15977";"20300";"MW00000";"BU16520300";"2020JJ00";"Gemert-Bakel";"BU16520300";"50.1";"41.0"
"15980";"20300";"MW00000";"BU16520309";"2020JJ00";"Gemert-Bakel";"BU16520309";"54.1";"36.1"
"15983";"20300";"MW00000";"WK165204";"2020JJ00";"Gemert-Bakel";"WK165204";"52.5";"42.3"
"15986";"20300";"MW00000";"BU16520400";"2020JJ00";"Gemert-Bakel";"BU16520400";"53.4";"40.7"
"15989";"20300";"MW00000";"BU16520408";"2020JJ00";"Gemert-Bakel";"BU16520408";"46.5";"50.9"
"15992";"20300";"MW00000";"BU16520409";"2020JJ00";"Gemert-Bakel";"BU16520409";"58.8";"36.2"
"15995";"20300";"MW00000";"WK165205";"2020JJ00";"Gemert-Bakel";"WK165205";"53.5";"38.5"
"15998";"20300";"MW00000";"BU16520500";"2020JJ00";"Gemert-Bakel";"BU16520500";"51.8";"39.9"
"16001";"20300";"MW00000";"BU16520508";"2020JJ00";"Gemert-Bakel";"BU16520508";"53.1";"37.7"
"16004";"20300";"MW00000";"BU16520509";"2020JJ00";"Gemert-Bakel";"BU16520509";"58.2";"35.6"
"16007";"20300";"MW00000";"WK165206";"2020JJ00";"Gemert-Bakel";"WK165206";"51.6";"40.5"
"16010";"20300";"MW00000";"BU16520600";"2020JJ00";"Gemert-Bakel";"BU16520600";"51.3";"41.3"
"16013";"20300";"MW00000";"BU16520609";"2020JJ00";"Gemert-Bakel";"BU16520609";"52.6";"38.2"
"16016";"20300";"MW00000";"GM0907";"2020JJ00";"Gennep";"GM0907";"48.3";"42.7"
"16019";"20300";"MW00000";"WK090700";"2020JJ00";"Gennep";"WK090700";"51.9";"39.0"
"16022";"20300";"MW00000";"BU09070000";"2020JJ00";"Gennep";"BU09070000";"51.5";"39.4"
"16025";"20300";"MW00000";"BU09070001";"2020JJ00";"Gennep";"BU09070001";"51.7";"38.8"
"16028";"20300";"MW00000";"BU09070009";"2020JJ00";"Gennep";"BU09070009";"54.6";"37.1"
"16031";"20300";"MW00000";"WK090701";"2020JJ00";"Gennep";"WK090701";"49.5";"41.1"
"16034";"20300";"MW00000";"BU09070100";"2020JJ00";"Gennep";"BU09070100";"50.0";"41.6"
"16037";"20300";"MW00000";"BU09070108";"2020JJ00";"Gennep";"BU09070108";"50.6";"38.9"
"16040";"20300";"MW00000";"BU09070109";"2020JJ00";"Gennep";"BU09070109";"43.4";"40.4"
"16043";"20300";"MW00000";"WK090702";"2020JJ00";"Gennep";"WK090702";"45.4";"39.3"
"16046";"20300";"MW00000";"BU09070200";"2020JJ00";"Gennep";"BU09070200";"45.6";"39.5"
"16049";"20300";"MW00000";"BU09070209";"2020JJ00";"Gennep";"BU09070209";"44.7";"38.9"
"16052";"20300";"MW00000";"WK090703";"2020JJ00";"Gennep";"WK090703";"47.5";"44.8"
"16055";"20300";"MW00000";"BU09070300";"2020JJ00";"Gennep";"BU09070300";"46.8";"48.3"
"16058";"20300";"MW00000";"BU09070301";"2020JJ00";"Gennep";"BU09070301";"57.6";"39.8"
"16061";"20300";"MW00000";"BU09070302";"2020JJ00";"Gennep";"BU09070302";"44.9";"46.5"
"16064";"20300";"MW00000";"BU09070303";"2020JJ00";"Gennep";"BU09070303";"48.9";"43.0"
"16067";"20300";"MW00000";"BU09070309";"2020JJ00";"Gennep";"BU09070309";"50.1";"40.0"
"16070";"20300";"MW00000";"WK090704";"2020JJ00";"Gennep";"WK090704";"46.7";"42.3"
"16073";"20300";"MW00000";"BU09070400";"2020JJ00";"Gennep";"BU09070400";"47.3";"41.6"
"16076";"20300";"MW00000";"BU09070408";"2020JJ00";"Gennep";"BU09070408";"51.7";"44.4"
"16079";"20300";"MW00000";"BU09070409";"2020JJ00";"Gennep";"BU09070409";"42.5";"44.9"
"16082";"20300";"MW00000";"GM0784";"2020JJ00";"Gilze en Rijen";"GM0784";"51.8";"43.7"
"16085";"20300";"MW00000";"WK078400";"2020JJ00";"Gilze en Rijen";"WK078400";"51.3";"44.8"
"16088";"20300";"MW00000";"BU07840000";"2020JJ00";"Gilze en Rijen";"BU07840000";"51.3";"44.9"
"16091";"20300";"MW00000";"BU07840007";"2020JJ00";"Gilze en Rijen";"BU07840007";"51.5";"44.1"
"16094";"20300";"MW00000";"BU07840009";"2020JJ00";"Gilze en Rijen";"BU07840009";"53.4";"38.3"
"16097";"20300";"MW00000";"WK078401";"2020JJ00";"Gilze en Rijen";"WK078401";"53.0";"42.3"
"16100";"20300";"MW00000";"BU07840100";"2020JJ00";"Gilze en Rijen";"BU07840100";"52.8";"43.1"
"16103";"20300";"MW00000";"BU07840107";"2020JJ00";"Gilze en Rijen";"BU07840107";"57.5";"36.4"
"16106";"20300";"MW00000";"BU07840109";"2020JJ00";"Gilze en Rijen";"BU07840109";"54.4";"37.3"
"16109";"20300";"MW00000";"WK078402";"2020JJ00";"Gilze en Rijen";"WK078402";"50.4";"40.7"
"16112";"20300";"MW00000";"BU07840200";"2020JJ00";"Gilze en Rijen";"BU07840200";"52.9";"39.3"
"16115";"20300";"MW00000";"BU07840209";"2020JJ00";"Gilze en Rijen";"BU07840209";"47.2";"42.5"
"16118";"20300";"MW00000";"WK078403";"2020JJ00";"Gilze en Rijen";"WK078403";"55.9";"35.8"
"16121";"20300";"MW00000";"BU07840300";"2020JJ00";"Gilze en Rijen";"BU07840300";"53.7";"37.0"
"16124";"20300";"MW00000";"BU07840309";"2020JJ00";"Gilze en Rijen";"BU07840309";"57.9";"34.6"
"16127";"20300";"MW00000";"GM1924";"2020JJ00";"Goeree-Overflakkee";"GM1924";"42.8";"43.8"
"16130";"20300";"MW00000";"WK192400";"2020JJ00";"Goeree-Overflakkee";"WK192400";"46.8";"40.2"
"16133";"20300";"MW00000";"BU19240001";"2020JJ00";"Goeree-Overflakkee";"BU19240001";"47.2";"40.3"
"16136";"20300";"MW00000";"BU19240002";"2020JJ00";"Goeree-Overflakkee";"BU19240002";"42.7";"40.1"
"16139";"20300";"MW00000";"BU19240003";"2020JJ00";"Goeree-Overflakkee";"BU19240003";"48.8";"39.2"
"16142";"20300";"MW00000";"WK192401";"2020JJ00";"Goeree-Overflakkee";"WK192401";"43.6";"42.1"
"16145";"20300";"MW00000";"BU19240101";"2020JJ00";"Goeree-Overflakkee";"BU19240101";"40.4";"44.7"
"16148";"20300";"MW00000";"BU19240102";"2020JJ00";"Goeree-Overflakkee";"BU19240102";"40.5";"45.5"
"16151";"20300";"MW00000";"BU19240103";"2020JJ00";"Goeree-Overflakkee";"BU19240103";"46.8";"39.4"
"16154";"20300";"MW00000";"BU19240104";"2020JJ00";"Goeree-Overflakkee";"BU19240104";"44.4";"43.2"
"16157";"20300";"MW00000";"BU19240105";"2020JJ00";"Goeree-Overflakkee";"BU19240105";"41.4";"42.8"
"16160";"20300";"MW00000";"BU19240106";"2020JJ00";"Goeree-Overflakkee";"BU19240106";" .";" ."
"16163";"20300";"MW00000";"BU19240107";"2020JJ00";"Goeree-Overflakkee";"BU19240107";"43.8";"38.4"
"16166";"20300";"MW00000";"BU19240108";"2020JJ00";"Goeree-Overflakkee";"BU19240108";"40.1";"40.0"
"16169";"20300";"MW00000";"BU19240109";"2020JJ00";"Goeree-Overflakkee";"BU19240109";"46.7";"39.0"
"16172";"20300";"MW00000";"WK192402";"2020JJ00";"Goeree-Overflakkee";"WK192402";"41.9";"44.5"
"16175";"20300";"MW00000";"BU19240201";"2020JJ00";"Goeree-Overflakkee";"BU19240201";"47.1";"41.1"
"16178";"20300";"MW00000";"BU19240202";"2020JJ00";"Goeree-Overflakkee";"BU19240202";"37.8";"47.2"
"16181";"20300";"MW00000";"BU19240203";"2020JJ00";"Goeree-Overflakkee";"BU19240203";" .";" ."
"16184";"20300";"MW00000";"BU19240204";"2020JJ00";"Goeree-Overflakkee";"BU19240204";" .";" ."
"16187";"20300";"MW00000";"BU19240205";"2020JJ00";"Goeree-Overflakkee";"BU19240205";"45.7";"40.8"
"16190";"20300";"MW00000";"WK192403";"2020JJ00";"Goeree-Overflakkee";"WK192403";"43.7";"44.1"
"16193";"20300";"MW00000";"BU19240301";"2020JJ00";"Goeree-Overflakkee";"BU19240301";"50.2";"40.6"
"16196";"20300";"MW00000";"BU19240302";"2020JJ00";"Goeree-Overflakkee";"BU19240302";"44.1";"44.1"
"16199";"20300";"MW00000";"BU19240303";"2020JJ00";"Goeree-Overflakkee";"BU19240303";"44.5";"43.9"
"16202";"20300";"MW00000";"BU19240304";"2020JJ00";"Goeree-Overflakkee";"BU19240304";"37.3";"48.6"
"16205";"20300";"MW00000";"BU19240305";"2020JJ00";"Goeree-Overflakkee";"BU19240305";"47.4";"36.0"
"16208";"20300";"MW00000";"BU19240306";"2020JJ00";"Goeree-Overflakkee";"BU19240306";"43.1";"39.7"
"16211";"20300";"MW00000";"BU19240307";"2020JJ00";"Goeree-Overflakkee";"BU19240307";"45.2";"39.9"
"16214";"20300";"MW00000";"WK192404";"2020JJ00";"Goeree-Overflakkee";"WK192404";"40.8";"45.0"
"16217";"20300";"MW00000";"BU19240401";"2020JJ00";"Goeree-Overflakkee";"BU19240401";"40.6";"45.6"
"16220";"20300";"MW00000";"BU19240402";"2020JJ00";"Goeree-Overflakkee";"BU19240402";"39.3";"45.3"
"16223";"20300";"MW00000";"BU19240403";"2020JJ00";"Goeree-Overflakkee";"BU19240403";"43.6";"40.1"
"16226";"20300";"MW00000";"WK192405";"2020JJ00";"Goeree-Overflakkee";"WK192405";"39.7";"43.2"
"16229";"20300";"MW00000";"BU19240501";"2020JJ00";"Goeree-Overflakkee";"BU19240501";"39.3";"44.4"
"16232";"20300";"MW00000";"BU19240502";"2020JJ00";"Goeree-Overflakkee";"BU19240502";"40.9";"39.5"
"16235";"20300";"MW00000";"WK192406";"2020JJ00";"Goeree-Overflakkee";"WK192406";"42.3";"45.2"
"16238";"20300";"MW00000";"BU19240601";"2020JJ00";"Goeree-Overflakkee";"BU19240601";"39.9";"47.1"
"16241";"20300";"MW00000";"BU19240602";"2020JJ00";"Goeree-Overflakkee";"BU19240602";"44.1";"44.2"
"16244";"20300";"MW00000";"BU19240603";"2020JJ00";"Goeree-Overflakkee";"BU19240603";"42.3";"46.3"
"16247";"20300";"MW00000";"BU19240604";"2020JJ00";"Goeree-Overflakkee";"BU19240604";"37.0";"44.6"
"16250";"20300";"MW00000";"BU19240605";"2020JJ00";"Goeree-Overflakkee";"BU19240605";"40.1";"45.5"
"16253";"20300";"MW00000";"BU19240606";"2020JJ00";"Goeree-Overflakkee";"BU19240606";"48.0";"39.4"
"16256";"20300";"MW00000";"WK192407";"2020JJ00";"Goeree-Overflakkee";"WK192407";"44.5";"42.5"
"16259";"20300";"MW00000";"BU19240701";"2020JJ00";"Goeree-Overflakkee";"BU19240701";"42.0";"46.3"
"16262";"20300";"MW00000";"BU19240702";"2020JJ00";"Goeree-Overflakkee";"BU19240702";"43.1";"44.2"
"16265";"20300";"MW00000";"BU19240703";"2020JJ00";"Goeree-Overflakkee";"BU19240703";"48.6";"38.5"
"16268";"20300";"MW00000";"BU19240704";"2020JJ00";"Goeree-Overflakkee";"BU19240704";"41.5";"40.6"
"16271";"20300";"MW00000";"BU19240705";"2020JJ00";"Goeree-Overflakkee";"BU19240705";"47.5";"36.5"
"16274";"20300";"MW00000";"WK192408";"2020JJ00";"Goeree-Overflakkee";"WK192408";"42.1";"43.7"
"16277";"20300";"MW00000";"BU19240801";"2020JJ00";"Goeree-Overflakkee";"BU19240801";"41.8";"44.3"
"16280";"20300";"MW00000";"BU19240802";"2020JJ00";"Goeree-Overflakkee";"BU19240802";"44.4";"40.5"
"16283";"20300";"MW00000";"WK192409";"2020JJ00";"Goeree-Overflakkee";"WK192409";"38.5";"43.7"
"16286";"20300";"MW00000";"BU19240901";"2020JJ00";"Goeree-Overflakkee";"BU19240901";"37.7";"44.6"
"16289";"20300";"MW00000";"BU19240902";"2020JJ00";"Goeree-Overflakkee";"BU19240902";"39.9";"43.6"
"16292";"20300";"MW00000";"BU19240903";"2020JJ00";"Goeree-Overflakkee";"BU19240903";"44.2";"37.0"
"16295";"20300";"MW00000";"WK192410";"2020JJ00";"Goeree-Overflakkee";"WK192410";"44.1";"45.4"
"16298";"20300";"MW00000";"BU19241001";"2020JJ00";"Goeree-Overflakkee";"BU19241001";"47.5";"44.7"
"16301";"20300";"MW00000";"BU19241002";"2020JJ00";"Goeree-Overflakkee";"BU19241002";"37.9";"50.1"
"16304";"20300";"MW00000";"BU19241003";"2020JJ00";"Goeree-Overflakkee";"BU19241003";"50.1";"40.2"
"16307";"20300";"MW00000";"BU19241004";"2020JJ00";"Goeree-Overflakkee";"BU19241004";"38.7";"48.5"
"16310";"20300";"MW00000";"BU19241005";"2020JJ00";"Goeree-Overflakkee";"BU19241005";"46.7";"43.5"
"16313";"20300";"MW00000";"BU19241006";"2020JJ00";"Goeree-Overflakkee";"BU19241006";"50.5";"38.5"
"16316";"20300";"MW00000";"WK192411";"2020JJ00";"Goeree-Overflakkee";"WK192411";"39.9";"43.5"
"16319";"20300";"MW00000";"BU19241101";"2020JJ00";"Goeree-Overflakkee";"BU19241101";"39.3";"44.1"
"16322";"20300";"MW00000";"BU19241102";"2020JJ00";"Goeree-Overflakkee";"BU19241102";"38.3";"40.7"
"16325";"20300";"MW00000";"BU19241103";"2020JJ00";"Goeree-Overflakkee";"BU19241103";"45.1";"39.0"
"16328";"20300";"MW00000";"WK192412";"2020JJ00";"Goeree-Overflakkee";"WK192412";"41.1";"44.0"
"16331";"20300";"MW00000";"BU19241201";"2020JJ00";"Goeree-Overflakkee";"BU19241201";"41.3";"44.6"
"16334";"20300";"MW00000";"BU19241202";"2020JJ00";"Goeree-Overflakkee";"BU19241202";"38.2";"37.3"
"16337";"20300";"MW00000";"WK192413";"2020JJ00";"Goeree-Overflakkee";"WK192413";"37.7";"44.9"
"16340";"20300";"MW00000";"BU19241301";"2020JJ00";"Goeree-Overflakkee";"BU19241301";"36.4";"46.6"
"16343";"20300";"MW00000";"BU19241302";"2020JJ00";"Goeree-Overflakkee";"BU19241302";"40.4";"41.1"
"16346";"20300";"MW00000";"GM0664";"2020JJ00";"Goes";"GM0664";"43.2";"48.8"
"16349";"20300";"MW00000";"WK066401";"2020JJ00";"Goes";"WK066401";"43.1";"50.3"
"16352";"20300";"MW00000";"BU06640101";"2020JJ00";"Goes";"BU06640101";"43.7";"56.1"
"16355";"20300";"MW00000";"BU06640102";"2020JJ00";"Goes";"BU06640102";"42.3";"51.4"
"16358";"20300";"MW00000";"BU06640103";"2020JJ00";"Goes";"BU06640103";"38.7";"53.8"
"16361";"20300";"MW00000";"BU06640104";"2020JJ00";"Goes";"BU06640104";"42.7";"51.0"
"16364";"20300";"MW00000";"BU06640105";"2020JJ00";"Goes";"BU06640105";"39.2";"53.1"
"16367";"20300";"MW00000";"BU06640106";"2020JJ00";"Goes";"BU06640106";"48.9";"43.2"
"16370";"20300";"MW00000";"BU06640107";"2020JJ00";"Goes";"BU06640107";"46.7";"43.6"
"16373";"20300";"MW00000";"BU06640108";"2020JJ00";"Goes";"BU06640108";"52.8";"43.1"
"16376";"20300";"MW00000";"BU06640109";"2020JJ00";"Goes";"BU06640109";"50.2";"41.0"
"16379";"20300";"MW00000";"BU06640110";"2020JJ00";"Goes";"BU06640110";"52.4";"41.1"
"16382";"20300";"MW00000";"BU06640111";"2020JJ00";"Goes";"BU06640111";"51.5";"39.1"
"16385";"20300";"MW00000";"WK066402";"2020JJ00";"Goes";"WK066402";"41.4";"43.0"
"16388";"20300";"MW00000";"BU06640220";"2020JJ00";"Goes";"BU06640220";"41.5";"43.2"
"16391";"20300";"MW00000";"BU06640229";"2020JJ00";"Goes";"BU06640229";"40.0";"39.9"
"16394";"20300";"MW00000";"WK066403";"2020JJ00";"Goes";"WK066403";"48.5";"44.4"
"16397";"20300";"MW00000";"BU06640330";"2020JJ00";"Goes";"BU06640330";"45.4";"47.1"
"16400";"20300";"MW00000";"BU06640331";"2020JJ00";"Goes";"BU06640331";"51.7";"41.5"
"16403";"20300";"MW00000";"BU06640338";"2020JJ00";"Goes";"BU06640338";"49.3";"45.5"
"16406";"20300";"MW00000";"BU06640339";"2020JJ00";"Goes";"BU06640339";"50.5";"41.2"
"16409";"20300";"MW00000";"WK066404";"2020JJ00";"Goes";"WK066404";"38.6";"44.0"
"16412";"20300";"MW00000";"BU06640440";"2020JJ00";"Goes";"BU06640440";"39.7";"44.8"
"16415";"20300";"MW00000";"BU06640449";"2020JJ00";"Goes";"BU06640449";"36.1";"42.3"
"16418";"20300";"MW00000";"WK066405";"2020JJ00";"Goes";"WK066405";"41.1";"45.4"
"16421";"20300";"MW00000";"BU06640550";"2020JJ00";"Goes";"BU06640550";"41.3";"45.8"
"16424";"20300";"MW00000";"BU06640551";"2020JJ00";"Goes";"BU06640551";"39.9";"40.6"
"16427";"20300";"MW00000";"BU06640559";"2020JJ00";"Goes";"BU06640559";"39.0";"44.4"
"16430";"20300";"MW00000";"WK066406";"2020JJ00";"Goes";"WK066406";"37.8";"43.8"
"16433";"20300";"MW00000";"BU06640660";"2020JJ00";"Goes";"BU06640660";"37.8";"43.8"
"16436";"20300";"MW00000";"WK066407";"2020JJ00";"Goes";"WK066407";"43.4";"42.9"
"16439";"20300";"MW00000";"BU06640770";"2020JJ00";"Goes";"BU06640770";"44.0";"42.7"
"16442";"20300";"MW00000";"BU06640778";"2020JJ00";"Goes";"BU06640778";"37.5";"46.6"
"16445";"20300";"MW00000";"BU06640779";"2020JJ00";"Goes";"BU06640779";"42.1";"41.2"
"16448";"20300";"MW00000";"WK066408";"2020JJ00";"Goes";"WK066408";"39.6";"45.8"
"16451";"20300";"MW00000";"BU06640880";"2020JJ00";"Goes";"BU06640880";"39.3";"46.6"
"16454";"20300";"MW00000";"BU06640889";"2020JJ00";"Goes";"BU06640889";"40.8";"42.6"
"16457";"20300";"MW00000";"WK066409";"2020JJ00";"Goes";"WK066409";"40.0";"43.9"
"16460";"20300";"MW00000";"BU06640990";"2020JJ00";"Goes";"BU06640990";"40.0";"43.9"
"16463";"20300";"MW00000";"GM0785";"2020JJ00";"Goirle";"GM0785";"52.7";"42.3"
"16466";"20300";"MW00000";"WK078501";"2020JJ00";"Goirle";"WK078501";"46.9";"47.4"
"16469";"20300";"MW00000";"BU07850101";"2020JJ00";"Goirle";"BU07850101";"46.9";"47.4"
"16472";"20300";"MW00000";"WK078502";"2020JJ00";"Goirle";"WK078502";"53.6";"41.1"
"16475";"20300";"MW00000";"BU07850202";"2020JJ00";"Goirle";"BU07850202";"53.6";"41.1"
"16478";"20300";"MW00000";"WK078503";"2020JJ00";"Goirle";"WK078503";"53.4";"40.6"
"16481";"20300";"MW00000";"BU07850303";"2020JJ00";"Goirle";"BU07850303";"52.7";"41.1"
